Color,Magnitude
-3.736877308857337709e+00,2.911711897069538679e+01
-2.784252325462219346e+00,2.829752442885329344e+01
-2.697718436635927475e+00,2.764418272518968678e+01
-4.940374114650950332e+00,2.963170222637538842e+01
-1.112819471323348353e+00,2.615714093788435335e+01
-3.073932429106431385e+00,2.800641550698383142e+01
-2.088559138254908021e+00,2.709406153344523460e+01
-2.678483129450544453e+00,2.793250175862173634e+01
-2.887285556907887241e+00,2.825295324018862431e+01
-3.570387948034678516e+00,2.890595384153283476e+01
-2.300702547135657028e+00,2.775910193896232059e+01
-3.139021176295901938e+00,2.867911974355083160e+01
-3.065666576226465878e+00,2.812936267923966227e+01
-3.687891347219565574e+00,2.913611346618195341e+01
-4.437355820219568869e+00,2.933142657821097998e+01
-3.123346445919555237e+00,2.866805886066340037e+01
-3.134912531363745813e+00,2.850044049881546115e+01
-3.216556332478475611e+00,2.856479424417729263e+01
-3.034718475379762026e+00,2.847095767402777966e+01
-2.892376210161323513e+00,2.790269778131964529e+01
-3.126712959568045846e+00,2.842000813683740290e+01
-1.843264644032565513e+00,2.741658895504851046e+01
-3.140067163036501796e+00,2.845277505140782282e+01
-3.827988788465024328e+00,2.953942121655999031e+01
-2.047967701953492536e+00,2.743677557513375831e+01
-2.787217805020045347e+00,2.797864671932608616e+01
-3.070389076181204047e+00,2.782022904777072014e+01
-3.061313813016944607e+00,2.798273424426983524e+01
-6.951455161841444408e-01,2.607060160908751101e+01
-2.000308416305109915e+00,2.705533219385880628e+01
-3.447788512203604938e+00,2.846037422883674139e+01
-4.325865217381952732e+00,2.931141080128139009e+01
-2.900323717537762747e+00,2.840389524763039830e+01
-1.616448102046973645e+00,2.652461706518504769e+01
-3.619535578645098894e+00,2.845679904355599277e+01
-2.681365367865986116e+00,2.776425873513922937e+01
-3.765887024640289127e+00,2.885673851220003883e+01
-9.921382267042844205e-01,2.654443856033615390e+01
-2.067771736457682863e+00,2.706021815094880267e+01
-2.265809119629793145e+00,2.782639460848572099e+01
-2.185717549505234558e+00,2.724634251607340829e+01
-1.689213422313429191e+00,2.724162797465490371e+01
-1.789417137385878931e+00,2.726056033418331381e+01
-3.454527060132111416e+00,2.828612337959544831e+01
-1.598777711296200721e+00,2.753329588969334907e+01
-3.741299073016509880e+00,2.867110753948429291e+01
-4.673706397083162045e+00,3.001319395803479395e+01
-1.816729277939288068e+00,2.766316997109797882e+01
-3.220457490759709884e+00,2.898187948298770067e+01
-3.831750888195120552e+00,2.913063566722642150e+01
-2.865424086706902074e+00,2.739483840662819603e+01
-3.909860937228614830e+00,2.910501468840658390e+01
-3.052811039657580494e+00,2.815207280145216018e+01
-3.154246799493122921e+00,2.780435867454205834e+01
-2.554885405376097651e+00,2.717619978300829331e+01
-1.520681512971790994e+00,2.645612124810237020e+01
-2.639036506150020500e+00,2.769196197488533073e+01
-2.393452020813267467e+00,2.803895899012068327e+01
-2.805372585740492752e+00,2.778904704894326372e+01
-1.380096705624868747e+00,2.640481134294242338e+01
-3.708959612592195754e+00,2.869877355954437803e+01
-3.313478850615297233e+00,2.843569546953159488e+01
-2.346450724587295866e+00,2.705355997937829571e+01
-3.256371016508872174e+00,2.806828184076798038e+01
-4.025289881347454468e+00,2.881382175886567154e+01
-3.199178571042082808e+00,2.886440028011234560e+01
-3.569743329864422776e+00,2.827207590064229237e+01
-1.595428228010923988e+00,2.653964340884264317e+01
-3.627599729359289427e+00,2.895692386059053192e+01
-2.885268902986926065e+00,2.856893868312885587e+01
-2.832192677367899591e+00,2.777107956015501600e+01
-2.294416208200061646e+00,2.743498584518354022e+01
-7.149907330930247440e-01,2.602217435243438359e+01
-8.114105116914309690e-01,2.613941187238005526e+01
-1.361629120672319004e+00,2.625683962806946070e+01
-2.734449598507922019e+00,2.814505098203058964e+01
-1.979527998866281280e+00,2.704495416541493924e+01
-1.825692757694962864e+00,2.660439233833556472e+01
-2.587886105069809872e+00,2.777475136102469122e+01
-3.564600538668393881e+00,2.874345219469216772e+01
-2.562640667270262185e+00,2.765206566634235585e+01
-1.527953438890229165e+00,2.684959132561629858e+01
-3.136941396522715308e+00,2.804751120846621149e+01
-2.448909477012271907e+00,2.761697373849725068e+01
-2.102778802626300347e+00,2.787049095609304317e+01
-2.751813442354414718e+00,2.825235221897631277e+01
-3.300147390485470567e+00,2.865757693193464917e+01
-9.012573410807114271e-01,2.635671939456800672e+01
-3.327907702376847965e+00,2.804675139931462979e+01
-1.955183702767516962e+00,2.752259564579103923e+01
-2.596405506096342464e+00,2.743905363408660847e+01
-4.211265956532628252e+00,2.924928883934259716e+01
-3.510448506974750416e+00,2.837964719564242699e+01
-3.938574426370042403e+00,2.922923036943776864e+01
-4.525951123746445148e+00,2.887096709163373731e+01
-1.981275836090325981e+00,2.731832840706390186e+01
-2.538699982879379036e+00,2.789868846725153162e+01
-2.402118564263659550e+00,2.783763895038747194e+01
-4.335580266903182434e+00,2.865700885788839614e+01
-2.383167171559318120e+00,2.783570855724924087e+01
-1.705410268093164206e+00,2.659918169999376403e+01
-1.898097157918307687e+00,2.714311674096776628e+01
-2.367248612200615554e+00,2.725741816459774114e+01
-2.317691292336970577e+00,2.804234821016874690e+01
-2.436023935691203235e+00,2.783280500346194941e+01
-2.661761897913191177e+00,2.814965229805709512e+01
-2.774123389952293905e+00,2.842797071842710110e+01
-3.648060506433850492e+00,2.877653919676514249e+01
-3.825301348205428553e+00,2.923037295322368578e+01
-1.045120309173988460e+00,2.663331824695035621e+01
-4.345349719681006917e+00,2.953436316903849956e+01
-1.242829485426458547e+00,2.604556114984126935e+01
-3.012659940755536780e+00,2.805040386065444480e+01
-1.751479229899132406e+00,2.733143972828231938e+01
-2.424512689482618555e+00,2.773592826178033377e+01
-2.621765653252829509e+00,2.801147977312181325e+01
-1.402577786836399554e+00,2.756144434548969713e+01
-3.321068479285134600e+00,2.823857275754075502e+01
-3.056742935969722907e+00,2.828670631842045680e+01
-9.852384333699610863e-01,2.596472241365966482e+01
-3.086612183503365969e+00,2.841124477424214589e+01
-2.514346788010765721e+00,2.789238171911162567e+01
-2.320641461106330183e+00,2.810334169956864514e+01
-1.947367935374042958e+00,2.709564889816938305e+01
-1.186153871369800328e+00,2.713700306836414811e+01
-1.199649720473271231e+00,2.641347244393933735e+01
-2.301347361290908111e+00,2.783841759698261953e+01
-1.272383970863675273e+00,2.605307156731267426e+01
-1.831360215799801239e+00,2.656355324339901713e+01
-1.340779883520536231e+00,2.653778037103398546e+01
-1.902791699166890282e+00,2.743998785670262563e+01
-1.699154583252425965e+00,2.688976279807548764e+01
-2.793751604102514108e+00,2.758720112651983669e+01
-2.670670119333721004e+00,2.795313804923411283e+01
-2.714663273403385091e+00,2.807086394821038411e+01
-1.830265761322440454e+00,2.732607148030374944e+01
-2.998467521106913836e+00,2.763198122024672898e+01
-5.354725541160547664e-01,2.589678635470900048e+01
-4.121787257202893073e+00,2.937527833776415775e+01
-2.495078395962323725e+00,2.746902299909461576e+01
-2.546699978234542527e+00,2.764106389397149854e+01
-2.753698914629211458e+00,2.807501429371861690e+01
-2.258926304523416917e+00,2.782203711321859885e+01
-3.207842974513564371e+00,2.866335516699385977e+01
-1.276261590397460566e+00,2.638049778061695250e+01
-3.690307002895565347e+00,2.885890008083865155e+01
-1.333493779191577744e+00,2.658605141531462124e+01
-2.382732879276861837e+00,2.791553825582384718e+01
-1.600175259036490161e+00,2.714452724544570827e+01
-3.327099810947327541e+00,2.831662755297146106e+01
-4.615709087334899152e+00,2.949155867973515655e+01
-1.994594847806947513e+00,2.689481886146517198e+01
-2.729953310095638130e+00,2.849333342138685765e+01
-1.886914851219678724e+00,2.691245412545715610e+01
-1.489389302157213990e+00,2.666444596277342072e+01
-2.929431629948304305e+00,2.813929221990594698e+01
-1.033547324032827675e+00,2.621325844379730086e+01
-2.003407676264568948e+00,2.748476958769489897e+01
2.144855717904903258e-01,2.540396567185821652e+01
-3.699818320238929203e+00,2.881272323459205253e+01
-1.990637161037099645e+00,2.817776473232539658e+01
-3.474742197712291869e+00,2.877212760336959363e+01
-6.877818217222042563e-01,2.640762744070986301e+01
-1.454388470003710410e+00,2.687286301930925703e+01
-5.020522403638654652e+00,2.957284124158161376e+01
-1.966161320879336927e+00,2.798848022677917413e+01
-1.477475173549002818e+00,2.650960351974675433e+01
-1.639168623921378298e+00,2.661686297248292732e+01
-3.895995321898233499e+00,2.953275367640973315e+01
-3.573001840540641183e+00,2.891943832530934344e+01
-3.713804847706352774e+00,2.935432465464542418e+01
-1.919386873377082026e+00,2.775920749712068414e+01
-3.061340730484900519e+00,2.828191018501611609e+01
-3.580153100692015755e+00,2.897238184031780150e+01
-2.909913070070992092e+00,2.775948355847070914e+01
-2.025491067988149041e+00,2.767016614376443329e+01
-2.848661470544616492e+00,2.794682956457140222e+01
-3.518967459220220917e+00,2.841825060290019422e+01
-3.254478451607475620e+00,2.882988315494468878e+01
-3.522745097860283892e+00,2.864237000363223729e+01
-4.016657755048520073e+00,2.918434835270189964e+01
-3.602311582202450069e+00,2.884341368945541362e+01
-3.883588864908155358e+00,2.880597627585182607e+01
-2.468744908526069537e+00,2.723937762100264592e+01
-1.207947090544330138e+00,2.678639903493755270e+01
-1.470788447056225579e+00,2.652306615968567627e+01
-2.830068060515607442e+00,2.769992992087089334e+01
-5.315587637949047206e+00,3.004585580705693815e+01
-2.261308985864960874e+00,2.765235898469198617e+01
-3.795616708752088897e+00,2.904582621711125157e+01
-3.550911618555652183e+00,2.896413095975551855e+01
-2.518859527926409214e+00,2.718889112902026994e+01
-2.506758302889146250e+00,2.778528904263113830e+01
-3.555170724376974789e+00,2.905627303058114919e+01
-2.905071070380717657e+00,2.797048337777663463e+01
-3.233600373979392373e+00,2.782941236858296463e+01
-3.227129275686852594e+00,2.840804065345612273e+01
-2.200968414475017454e+00,2.769063650859546755e+01
-1.632724552163622889e+00,2.667217998749788066e+01
-1.803688482648901470e+00,2.698054059671163429e+01
-2.905328241886003582e+00,2.818617333509343581e+01
-4.166148058153400058e+00,2.911497196424854650e+01
-1.292689017466013723e+00,2.648405414068575681e+01
-3.145651602963926763e+00,2.802337326706583198e+01
-3.164604967645047395e+00,2.830420654700020577e+01
-3.218828484086177610e+00,2.837450537315543997e+01
-3.565478204482801061e+00,2.865846416742552805e+01
-3.322994269741027296e+00,2.779795390701231739e+01
-5.162700023863067145e-01,2.623148355261090714e+01
-4.392826787899878127e+00,2.952621367507904182e+01
-1.438937116734145150e+00,2.707356944836431722e+01
-3.972420775055923059e+00,2.905414729711442590e+01
-2.236545585709865946e+00,2.763737491220624420e+01
-1.137541289643650089e+00,2.647385989590368638e+01
-2.247653641461084817e+00,2.764046613926954521e+01
-8.460951836839107898e-01,2.613841325036626984e+01
-1.138258102774788227e+00,2.695354721267053222e+01
-1.603531594410171124e+00,2.741864894837489430e+01
-1.865863574197831554e+00,2.642830905801134023e+01
-1.232358662152758910e+00,2.632466525958353998e+01
-1.209961108459751244e+00,2.675451025699303642e+01
-1.269658784297465814e+00,2.676881388648023830e+01
-2.776182299722545821e+00,2.776965658017719107e+01
-1.118964210521575353e+00,2.615558810257459044e+01
-3.149702825828928354e+00,2.827453096636757479e+01
-1.834075771354871875e+00,2.737659887150330817e+01
-3.860147777541257597e+00,2.872771979177909074e+01
-1.813335107271605295e+00,2.772018055210044452e+01
-1.323845366574918359e+00,2.635227123651183589e+01
-3.035099776013986173e+00,2.774419326708233768e+01
-2.874935368784026224e+00,2.784053853298162551e+01
-3.751908778594430061e+00,2.899725987074108957e+01
-1.393253588701444556e+00,2.632904608191903506e+01
-3.743798686854127311e+00,2.848942987890858092e+01
-1.693713404158689428e+00,2.687721215183338330e+01
-2.364227902717484397e+00,2.721362155555479134e+01
-2.093689657069944587e+00,2.729203234845175885e+01
-3.080508351779862153e+00,2.863159239212009055e+01
-2.113819638020309810e+00,2.794960417847525136e+01
-3.273177555247528403e+00,2.771604607377586049e+01
-3.243718116653678152e+00,2.850748325588450172e+01
-1.986729466270702460e+00,2.761504562155185738e+01
-3.831187711486951031e+00,2.884519582805616977e+01
-3.617797592241622340e+00,2.861723619259053208e+01
-3.698299428595142047e+00,2.909751578913831338e+01
-3.203051215999472845e+00,2.840981805366482860e+01
-1.686585760014310154e+00,2.716289362999030033e+01
-2.359534454360776579e+00,2.729014892355030497e+01
-3.553345326835128049e+00,2.849298814888983600e+01
-3.034938404366208431e+00,2.856657351786137156e+01
-3.814847264542287064e+00,2.842882695392420445e+01
-1.757833023598180944e+00,2.759578437831619624e+01
-3.515583431580477480e+00,2.829002019782537403e+01
-2.483691007256275896e+00,2.768068688029860169e+01
-3.120103369756847655e+00,2.803305325058601838e+01
-3.275015775181067568e+00,2.828966061709710900e+01
-3.609566120336459960e+00,2.907598941480245713e+01
-4.723829364985757451e+00,2.964070073558574236e+01
-2.499442408837566632e+00,2.824204610319402775e+01
-3.678254887248609606e+00,2.865956128191086449e+01
-3.055287132185743104e+00,2.789930645570425227e+01
-3.054771411497501532e+00,2.769573650015919952e+01
-2.091203190752224828e+00,2.732422524504953287e+01
-1.908634126228591299e+00,2.741427023585425005e+01
-2.128252071038293280e+00,2.743418315730627199e+01
-4.991958839185542729e+00,2.978324747631438640e+01
-2.493837704369568087e+00,2.766185081631545728e+01
-3.457708681221692615e+00,2.897964994938476480e+01
-9.871727405673986766e-01,2.644846722654030913e+01
-2.449998426885432679e+00,2.780443329311405165e+01
-1.186316924385725002e+00,2.644910052178252258e+01
-2.238082511696600108e+00,2.726311610434826349e+01
-2.829872910638691508e+00,2.855516720995326807e+01
-2.946177515739709207e+00,2.834495880089886199e+01
-1.796973563831951282e+00,2.760646220065216738e+01
-2.471679407973862652e+00,2.747796325541881401e+01
-4.151797318155821870e+00,2.907546986763441055e+01
-3.494337816287686138e+00,2.871034717616151610e+01
-1.733551025142137547e+00,2.675038571753924899e+01
-2.956141578335010678e+00,2.802903077373576579e+01
-1.743739001440324898e+00,2.790876546649283085e+01
2.798291734033320211e-01,2.694316416732579356e+01
8.345340459784793552e-01,2.701759144183974115e+01
-6.041716224790114609e-01,2.873774939839220366e+01
-2.880715623385821544e+00,2.893925942055026823e+01
-1.624144874232239744e+00,2.883420178270140966e+01
1.614858659377542693e+00,2.559315880405231525e+01
-1.206506269409111098e-01,2.814081396663837964e+01
1.704466437213305596e-01,2.731215977372169235e+01
-9.449242018579724345e-01,2.744188737746737417e+01
-3.993987861315702048e-01,2.754116261844722402e+01
-1.223646097612139272e+00,2.838933683214548864e+01
-1.740073346614703809e+00,2.905831864163612011e+01
6.261485734292122629e-01,2.729424379718471272e+01
-2.480256587281353120e-01,2.758822869084429286e+01
-3.110845302963664238e+00,2.969497174378563287e+01
-1.310393079530776106e-01,2.835760298368362697e+01
1.182756598833378803e-02,2.668288732371109262e+01
-5.411227040360842011e-01,2.737101839209964282e+01
-9.590357813696925859e-02,2.763905506094241105e+01
1.802342006725652368e+00,2.680026583544416496e+01
-3.915952133491060749e-01,2.750629175640440849e+01
-6.865503413590303694e-01,2.660109257747710387e+01
-7.885268295746854506e-01,2.796031753278888488e+01
1.091023781446889274e+00,2.590122258990341564e+01
-9.912545528498242220e-01,2.821040099976695714e+01
-2.287731848557505998e+00,2.859293855375741344e+01
4.717575277446961479e-01,2.748090506990530457e+01
-1.481185253208472830e+00,2.886378052512150560e+01
-6.426544526771778010e-01,2.712381195987434523e+01
9.092989146097458786e-01,2.750644751978152058e+01
-1.352975110813808612e+00,2.725683174228105443e+01
1.012131367775250368e+00,2.727458153372587546e+01
-1.652339496222161586e+00,2.848317246875106434e+01
-1.916733829704838854e+00,2.828186324096578019e+01
-3.214586420266236644e-01,2.774869325030182665e+01
-5.391319361838142754e-01,2.830800187557739633e+01
-1.648742799638597489e+00,2.865904562779843090e+01
-1.872753587166592126e+00,2.823705511610388186e+01
6.734666324960940642e-01,2.773024123925697637e+01
1.580689106785435172e+00,2.635918266924508657e+01
4.506599890591367341e-01,2.782804400283623281e+01
-1.485786580640301224e+00,2.746925590710529264e+01
7.854672638679218721e-01,2.670261057767667623e+01
1.483672156032774581e+00,2.568729834325850803e+01
-5.307302301238756570e-01,2.854048196822236960e+01
-1.609431676109057463e+00,2.825914024492130139e+01
6.927414860345031400e-01,2.663061421476377433e+01
-2.145313111164337982e+00,2.822344043416388004e+01
-1.110553113068419862e+00,2.869583749240115722e+01
-9.603513985378704376e-01,2.788943035047794439e+01
-1.563959524402747547e+00,2.752730214050708213e+01
-1.653354129557154550e+00,2.835492979135976555e+01
-4.527861255227030313e-01,2.767909519617575498e+01
-3.864150254710370547e+00,2.946798422810595497e+01
5.856981889037982114e-02,2.668674791400844271e+01
-7.305055157810969035e-02,2.635784505408161138e+01
-8.917957905391311613e-01,2.675969607499065717e+01
-1.236395426204929038e+00,2.779851691471961317e+01
-1.498512965408327346e+00,2.842868567402525670e+01
3.541633247795630268e-01,2.753828972981166601e+01
-1.054392386493059774e+00,2.772047427077548321e+01
1.013867095087057635e+00,2.623797502298247153e+01
-1.057287200005145422e+00,2.772876848487239343e+01
9.115173919079211373e-02,2.823948954869115013e+01
-1.971698513478372661e+00,2.860553324397928421e+01
-1.787489181349929623e+00,2.808984657264508300e+01
9.054851493268927243e-01,2.672041539247492636e+01
3.717159414419413110e-01,2.738191318545761987e+01
-1.643169873576141526e+00,2.829466321241196880e+01
-9.480196417144348686e-01,2.788705435118370346e+01
-7.019979648214516033e-01,2.913767299263810884e+01
-2.201811806660799675e+00,2.862677820664221073e+01
-7.049149149604723164e-01,2.876397114866583848e+01
6.625306108127091420e-01,2.683224751528792140e+01
1.546718163021502335e+00,2.617524725846826783e+01
-2.015704542437223523e+00,2.839006519944044982e+01
1.731940769768520738e-01,2.677568315073302330e+01
-1.128697784990656316e+00,2.881826091902413367e+01
-2.091535882079895714e-01,2.857634334691454825e+01
2.802435618036014375e-02,2.755938934622734848e+01
6.905219967195570518e-01,2.781725746612056938e+01
-3.998039893258038546e-01,2.707821659083801791e+01
-7.470226950932818966e-01,2.822652723346156733e+01
-1.050472977455591206e+00,2.795357350914394345e+01
-9.435304198008509502e-02,2.827638990934040919e+01
-5.562161369367615293e-01,2.774896182702937253e+01
1.351338094488440333e+00,2.574425288714140692e+01
-2.838133436452327629e+00,2.838071880591351714e+01
-2.129347020831673376e-02,2.638844117755338203e+01
-1.222370045896710167e+00,2.869801964868607058e+01
-2.095638816742898314e+00,2.749796164314732749e+01
2.886158756477641418e-01,2.801115915568126269e+01
1.881833325359924203e+00,2.625397674827679495e+01
-2.942387762333709134e-02,2.777247347434952829e+01
-1.348049656731195256e+00,2.843565824269715847e+01
5.784467908182833185e-01,2.619052558593244129e+01
-2.175679403047894311e+00,2.812846094980006839e+01
-1.619241929156103765e+00,2.844377727804251776e+01
-1.752286920914272628e+00,2.897847041278193103e+01
-7.901056018289978056e-01,2.841469236897615502e+01
-1.172773861583653598e+00,2.816884671395580853e+01
6.674643543792626588e-01,2.714396633229014100e+01
-1.880792458256788535e+00,2.853945833535586374e+01
-2.438839539546005852e+00,2.855168486281805329e+01
-7.971113829419600449e-01,2.871059129878863914e+01
-2.626311661615027049e+00,2.892947306717655209e+01
2.720337613156367240e-01,2.780355929372344193e+01
-1.291250790395302772e+00,2.780382463533991100e+01
-1.909262855507982692e-01,2.642522067394423502e+01
-6.336588581216169302e-01,2.726521293972064441e+01
-1.134057228266957651e+00,2.865816145202279230e+01
-1.040077281111361884e+00,2.665973426526551648e+01
9.452085181668827829e-01,2.577299143120495728e+01
5.797288272001601683e-01,2.614924776608774337e+01
-2.727155476513583920e+00,2.881548149979386864e+01
-1.704788178867385540e+00,2.848004062338556963e+01
-6.617157170328127336e-01,2.828839487620978943e+01
2.478744644334653913e-01,2.795171729334446553e+01
-6.231382296998155823e-01,2.791691915496198106e+01
1.273003902900704531e-01,2.777234233073210135e+01
3.123563982473811507e-01,2.779575009554231713e+01
1.567575624134818213e-01,2.721956425400910007e+01
6.385011006780416665e-02,2.773677427749850466e+01
-1.587338732800265717e+00,2.887417618558860966e+01
-2.018326847973433757e+00,2.869140044255507860e+01
-1.219347568368689849e+00,2.808130976869224327e+01
-8.603052144106513310e-01,2.724685031608035857e+01
-6.798401903869759622e-01,2.791723818626108766e+01
-6.220593202141309064e-01,2.753887210735305402e+01
-8.791147098630922585e-01,2.725546632149618631e+01
8.861395414828621142e-02,2.841444309311003025e+01
-3.316686992911215270e-01,2.630406057793111785e+01
-1.890562829834518510e+00,2.911607495004469115e+01
-5.710168743694055138e-01,2.781080649361937773e+01
1.209903473250879102e+00,2.730458894214406484e+01
-3.430577010300304153e-01,2.718386138885160008e+01
1.008428787266829829e+00,2.684887677019311170e+01
-5.435182694988647256e-01,2.772808445327359550e+01
-4.339451854140214948e-01,2.658114688742031362e+01
-2.001322286822809104e+00,2.930001082303535753e+01
-9.680611934235088256e-01,2.836437107693669901e+01
-4.407814193694541416e-01,2.750006171821498668e+01
-8.347454498113400234e-01,2.777812372571119326e+01
-2.234329764456358447e+00,2.926253156026424662e+01
-1.628282365225182104e+00,2.788603575180435357e+01
-2.997222538942949654e+00,2.903231002772077218e+01
-4.846988411482300307e-01,2.715267835729218504e+01
-3.653639597292652752e-01,2.837685408920039976e+01
2.755139446985808149e-01,2.831651876202974449e+01
-1.136899558373407615e-01,2.793680874104812517e+01
-2.857557765834606300e-01,2.826974422624579120e+01
3.897959450657140223e-02,2.732971799411089719e+01
-2.499971589654244042e-01,2.806338117308433056e+01
-1.554808949869332935e-01,2.819781632916676628e+01
-7.463778694521181478e-01,2.772085526722034388e+01
-4.911097232653673927e-01,2.788693931728659692e+01
8.357228975687291950e-02,2.748343432876934145e+01
2.477454402323644445e-01,2.778670723226991157e+01
-5.324004948875504795e-01,2.756655422324013927e+01
3.252811342704085007e-01,2.726858411106645974e+01
-2.878612513083069757e-01,2.822557307331540954e+01
-5.248741270021817229e-01,2.850973811339892805e+01
-1.766650407580883098e-01,2.785251411268094301e+01
1.879756224050982638e+00,2.617918311855230584e+01
-5.685594705937404569e-01,2.722736643796534395e+01
-1.796784733506854081e+00,2.865415605300507451e+01
7.978579205921256801e-01,2.680331355321871456e+01
6.396518882284354390e-01,2.699166861641266379e+01
6.089524057841373406e-01,2.590211287528024542e+01
8.467075747869401425e-01,2.777671953071468636e+01
-1.392901315665941553e+00,2.779291993520471493e+01
4.553939160632758387e-01,2.703130298105232399e+01
2.223315004350983060e+00,2.589284527186350360e+01
1.496704949107474647e-01,2.697265372694367969e+01
-1.147202373080439486e+00,2.776866308158425767e+01
-1.298196704779638111e+00,2.752760099855339959e+01
-5.910329765135138302e-01,2.746085086169824052e+01
-1.846657501952382319e+00,2.829752891812266213e+01
-1.554557771617155026e+00,2.892887969426037742e+01
-8.142580553520737396e-01,2.869418969391902863e+01
-2.015813548784578302e+00,2.857109537057620940e+01
5.334351827471373042e-01,2.748398568990356594e+01
-1.633371763954919231e+00,2.832580292714768078e+01
-3.338859636647715234e+00,2.883732177799240404e+01
-1.281024288918061416e+00,2.794621427169620631e+01
-3.290793621538625757e-01,2.731901861696920264e+01
8.077184591875408159e-02,2.826451368871411773e+01
1.907611922532225890e+00,2.658536816451137241e+01
1.274277586848064914e+00,2.657906374858242771e+01
-1.236300422501049212e+00,2.803447143355036886e+01
7.590644888682369640e-01,2.677848405181426017e+01
-4.940202588537374595e-01,2.675860020553203356e+01
-1.410131732565655938e+00,2.810684597562045894e+01
-2.414718908219732896e+00,2.879151067231709504e+01
9.004447080286865912e-01,2.660605632688806566e+01
-2.359277054553789554e+00,2.848256961635687290e+01
-1.823862115138297213e-02,2.821093384507861401e+01
-7.858822449647817621e-02,2.856528000070063911e+01
-1.384270322377911810e+00,2.784450459308624914e+01
-1.899858310769424463e-01,2.813818776147638800e+01
-1.786742620318239716e+00,2.805341382876738265e+01
-1.272786075107660508e+00,2.856098946072046374e+01
-1.601835706578306429e+00,2.771373003276254110e+01
-5.738097337513430318e-01,2.743612560691463997e+01
-1.279136456035729452e+00,2.783948686398370143e+01
2.239973912122934507e-01,2.711536593285727292e+01
-1.123489053417372929e+00,2.802859758577742966e+01
-1.579557368513242466e-01,2.775086005169412928e+01
-1.057227793265518301e-01,2.746268350792480462e+01
-8.954257615860719000e-01,2.844612241991426060e+01
6.805582463143267091e-01,2.748562681040916189e+01
-4.887586996969233155e-01,2.790939529816249376e+01
-2.067963061042959794e+00,2.873899342755847997e+01
-1.344678774259978837e+00,2.745789285253697187e+01
-6.907824218593496823e-01,2.752538188894348181e+01
-9.537760847557912314e-01,2.703678372844299815e+01
-7.068759020678321292e-01,2.797465614250288368e+01
5.988599019300622217e-01,2.743114829650955500e+01
2.161496692498570127e+00,2.596179947867824822e+01
